-1.081591355614364147e-03,1.227315980941057205e-03,1.890116254799067974e-03,6.749238353222608566e-03,3.515206917654722929e-04,1.033056434243917465e-02,2.672399859875440598e-03,2.115637529641389847e-03,6.573455175384879112e-04,-1.570863823872059584e-04,-7.748757489025592804e-03,-3.258761018514633179e-02,-3.840345307253301144e-04,7.931612781248986721e-04,-1.187356375157833099e-02,-1.045211451128125191e-03,-2.910053357481956482e-02,7.723036687821149826e-04,8.149784407578408718e-04,-1.096055470407009125e-02,-4.278474301099777222e-02,-2.710717031732201576e-03,-3.397934371605515480e-03,1.124078221619129181e-02,1.577458344399929047e-02,1.475549302995204926e-03,-1.426251837983727455e-03,6.201845098985359073e-05,1.763258362188935280e-03,-4.553929902613162994e-03,3.466167487204074860e-03,5.400886293500661850e-04,-3.762091044336557388e-03,1.642610062845051289e-03,1.370905432850122452e-03,1.157916150987148285e-02,1.240375451743602753e-02,1.897383364848792553e-03,4.000087792519479990e-04,1.536825671792030334e-02,-3.051168459933251143e-04,4.644376691430807114e-03,-1.326704223174601793e-04,1.696272520348429680e-03,-2.642227336764335632e-02,-3.648038720712065697e-03,1.418086793273687363e-02,-8.899020613171160221e-04,8.996640099212527275e-04,1.952100661583244801e-03,-4.159255477134138346e-04,-1.096553634852170944e-02,-9.835806675255298615e-03,1.530570094473659992e-03,-9.751797770150005817e-04,1.747814565896987915e-02,1.353654451668262482e-02,4.796164110302925110e-03,-5.461147986352443695e-03,-1.433571614325046539e-02,5.712237907573580742e-04,8.732234127819538116e-04,1.702299108728766441e-03,-6.222176831215620041e-03,9.208523668348789215e-03,-1.967453426914289594e-04,-8.223678916692733765e-03,-2.079268451780080795e-03,-4.963948857039213181e-03,-8.556159446015954018e-04,-1.305913552641868591e-03,1.364415232092142105e-02,-1.286081038415431976e-03,-9.392633102834224701e-03,1.714311353862285614e-02
-7.265381980687379837e-03,-2.244774019345641136e-03,1.975960796698927879e-03,-7.180762477219104767e-03,-3.101137554040178657e-05,-1.211045775562524796e-02,-5.629208870232105255e-03,-1.722473884001374245e-03,-3.500547318253666162e-04,-1.901388168334960938e-02,-2.057749032974243164e-02,-5.225981026887893677e-02,-1.918419031426310539e-03,-8.164445753209292889e-04,3.464794903993606567e-02,-4.894468933343887329e-02,-5.945513769984245300e-02,-2.633402310311794281e-02,1.424039364792406559e-03,-1.047719037160277367e-03,-3.454747051000595093e-02,-2.527458593249320984e-03,-1.218174956738948822e-02,-1.277200691401958466e-02,9.873230941593647003e-03,8.106135064736008644e-04,7.697617635130882263e-03,-1.381930895149707794e-03,-1.815170864574611187e-03,-1.720941625535488129e-02,-1.955126412212848663e-02,2.989563392475247383e-03,3.155850106850266457e-03,-2.776888199150562286e-03,8.483194746077060699e-03,-3.945045545697212219e-02,-7.608384825289249420e-03,2.553363563492894173e-03,8.101162500679492950e-03,3.493427485227584839e-02,1.496725017204880714e-03,1.234024390578269958e-02,2.111692214384675026e-03,-3.773876233026385307e-03,-2.631136961281299591e-02,-1.760330796241760254e-02,-5.768480524420738220e-02,3.609114093706011772e-03,6.804170552641153336e-04,4.443097859621047974e-03,-1.206493377685546875e-02,-3.331030020490288734e-04,-1.850179955363273621e-02,9.443087503314018250e-03,9.281883947551250458e-03,-5.601256340742111206e-02,-4.102656617760658264e-02,-1.361161377280950546e-02,-5.314978584647178650e-02,-1.165381539613008499e-02,-1.933991722762584686e-02,-1.661773421801626682e-03,8.008417673408985138e-03,4.506148863583803177e-03,-6.563675589859485626e-03,4.176285292487591505e-04,9.874700335785746574e-04,-3.144644573330879211e-02,9.479133950662799180e-06,7.990786689333617687e-04,-1.275723800063133240e-02,-1.178205572068691254e-02,-2.212222665548324585e-03,-7.289862632751464844e-02,6.014188751578330994e-02
-5.736879073083400726e-03,-9.873731760308146477e-04,1.519962912425398827e-03,-1.887447899207472801e-03,-5.415774066932499409e-04,-3.185266861692070961e-03,-4.210616461932659149e-03,-2.481874835211783648e-04,-2.589036885183304548e-04,-1.261772494763135910e-02,-1.862345077097415924e-02,-3.966550529003143311e-02,-1.254880800843238831e-03,-2.729714615270495415e-04,3.176933154463768005e-02,-4.953708872199058533e-02,-5.588372796773910522e-02,-1.700915023684501648e-02,6.923919427208602428e-04,4.466899845283478498e-04,-3.606811538338661194e-02,-1.983674243092536926e-03,-1.052129175513982773e-02,-1.591538824141025543e-02,8.656290359795093536e-03,3.409248602110892534e-04,8.109153248369693756e-03,-1.248716609552502632e-03,-4.782383912242949009e-04,-2.365577407181262970e-02,-1.971920393407344818e-02,1.966182608157396317e-03,-1.133548188954591751e-02,-1.873672590591013432e-03,6.224620155990123749e-03,-2.932854369282722473e-02,-4.019686952233314514e-03,-2.025868743658065796e-03,4.764102865010499954e-03,2.178367972373962402e-02,7.583672413602471352e-04,7.018789183348417282e-03,1.407538540661334991e-03,-2.783340169116854668e-03,-2.236384898424148560e-02,-1.263450924307107925e-02,-5.073966458439826965e-02,3.454015823081135750e-03,5.208756774663925171e-04,3.408295568078756332e-03,-9.222540073096752167e-03,-6.528762634843587875e-03,-1.278462633490562439e-02,4.477067384868860245e-03,6.737769581377506256e-03,-4.729301854968070984e-02,-2.811866998672485352e-02,-1.143281906843185425e-02,-3.733370825648307800e-02,1.137291779741644859e-03,-1.944598741829395294e-02,-9.739133529365062714e-04,4.262909293174743652e-03,5.766966845840215683e-03,-4.221592098474502563e-03,3.653294115792959929e-04,-7.392418920062482357e-04,-2.674037776887416840e-02,-8.949208073318004608e-03,4.500329087022691965e-04,-1.218191906809806824e-02,-1.268253754824399948e-02,9.126346558332443237e-03,-6.227483227849006653e-02,5.129116773605346680e-02
2.383094839751720428e-02,7.766114082187414169e-03,-2.010561758652329445e-03,3.604817390441894531e-02,-1.001802273094654083e-03,2.302976697683334351e-02,1.700688898563385010e-02,6.446154322475194931e-03,-7.904336089268326759e-04,3.024911321699619293e-02,2.769124321639537811e-02,4.575851187109947205e-02,3.721611341461539268e-03,2.395157935097813606e-03,-5.231587216258049011e-02,6.438937038183212280e-02,6.838501244783401489e-02,3.790785372257232666e-02,-1.834883354604244232e-03,-2.977585233747959137e-02,1.762620545923709869e-02,1.894668675959110260e-02,5.289033800363540649e-02,3.337099030613899231e-02,-8.651971817016601562e-03,-4.846250172704458237e-03,-2.239182777702808380e-02,-5.040916614234447479e-03,6.414090283215045929e-03,9.518956765532493591e-03,2.155282720923423767e-02,-2.861557062715291977e-03,-1.089188503101468086e-03,5.743827205151319504e-03,-5.408072844147682190e-03,1.038371101021766663e-01,3.866134211421012878e-02,-2.063081134110689163e-03,-7.667496334761381149e-03,-4.109318554401397705e-02,-3.101517446339130402e-03,-9.349613450467586517e-03,-3.119602100923657417e-03,6.367898080497980118e-03,5.083287134766578674e-02,-3.363115014508366585e-03,9.685925394296646118e-02,3.271894762292504311e-03,6.716228090226650238e-04,-7.096919231116771698e-03,1.749410852789878845e-02,-2.511915983632206917e-03,1.804050244390964508e-02,-3.606438171118497849e-03,-1.348838023841381073e-02,1.081614866852760315e-01,6.708174943923950195e-02,3.288314118981361389e-02,6.025949120521545410e-02,3.264083713293075562e-02,4.547864198684692383e-03,4.764307290315628052e-03,-9.710879065096378326e-03,1.007508137263357639e-03,-3.549353219568729401e-03,2.265813673147931695e-04,-5.704688373953104019e-03,4.347181320190429688e-02,3.633221145719289780e-03,-2.198750851675868034e-03,1.312886085361242294e-02,3.138562664389610291e-02,-1.695234887301921844e-02,1.016646921634674072e-01,-8.945529907941818237e-02
4.251376376487314701e-04,-8.834464242681860924e-04,1.929697813466191292e-03,-1.285397261381149292e-02,-2.470861654728651047e-04,-6.210677791386842728e-03,-3.451820695772767067e-03,8.674358105054125190e-05,4.009583790320903063e-05,-1.235666498541831970e-02,-2.296116203069686890e-02,-3.854377567768096924e-02,-9.401384158991277218e-04,1.517451746622100472e-04,3.564705327153205872e-02,-4.766382277011871338e-02,-4.863307252526283264e-02,-1.925834454596042633e-02,3.785743901971727610e-04,1.455480814911425114e-04,-2.674229815602302551e-02,1.412661862559616566e-03,9.443226270377635956e-03,-2.669710479676723480e-02,6.880993489176034927e-03,1.692288438789546490e-03,6.420910824090242386e-03,-1.200152211822569370e-03,1.235049421666190028e-04,-1.147764734923839569e-02,-1.574865169823169708e-02,1.319104922004044056e-03,1.868272549472749233e-03,2.831268648151308298e-04,1.114451978355646133e-02,-1.951064728200435638e-02,-1.872750115580856800e-03,-2.270858269184827805e-03,4.214370157569646835e-03,2.302577532827854156e-02,1.034117885865271091e-03,-1.662812661379575729e-03,1.283891033381223679e-03,-2.766311634331941605e-03,-1.094776764512062073e-02,-2.588742226362228394e-02,-5.805774778127670288e-02,3.280925098806619644e-03,1.010971682262606919e-04,1.120011555030941963e-03,-8.424510248005390167e-03,-4.726472310721874237e-03,-1.535174809396266937e-02,-2.638860605657100677e-03,5.355175118893384933e-03,-3.624857589602470398e-02,-2.945416420698165894e-02,-1.342701632529497147e-02,-3.970925137400627136e-02,9.106461890041828156e-03,-1.893221028149127960e-02,-8.943337888922542334e-06,8.521898649632930756e-03,1.240263786166906357e-02,-8.520884439349174500e-03,1.794231939129531384e-04,-7.956362329423427582e-03,-3.194354847073554993e-02,-1.151576638221740723e-02,1.565118145663291216e-04,-1.731268689036369324e-02,-1.687342301011085510e-02,-1.326873432844877243e-03,-5.187999457120895386e-02,4.401702061295509338e-02
1.155591802671551704e-03,-2.511684782803058624e-03,2.858783584088087082e-03,-1.002511102706193924e-02,2.865536953322589397e-04,-5.708323791623115540e-03,-8.068390190601348877e-03,-2.394205657765269279e-03,-1.198652535094879568e-04,-2.301543019711971283e-02,-2.564582228660583496e-02,-5.401638150215148926e-02,-1.871956977993249893e-03,-6.392466602846980095e-04,4.794435575604438782e-02,-5.459608882665634155e-02,-6.513337045907974243e-02,-2.010469138622283936e-02,8.724749204702675343e-04,-4.028955008834600449e-03,-1.868247240781784058e-02,5.282344063743948936e-04,-5.383832845836877823e-03,-3.280821070075035095e-02,5.269994493573904037e-03,1.935512060299515724e-03,6.669163238257169724e-03,-1.005502883344888687e-03,-2.488878322765231133e-03,-5.273254122585058212e-03,-1.188154052942991257e-02,1.566102379001677036e-03,-6.632330361753702164e-03,2.673451090231537819e-04,1.207066979259252548e-02,-4.043124243617057800e-02,-5.707082338631153107e-03,-2.058187033981084824e-03,8.623674511909484863e-03,2.514503523707389832e-02,2.523114904761314392e-03,1.299212919548153877e-03,1.999159809201955795e-03,-4.151659552007913589e-03,-2.060769125819206238e-02,-1.531618274748325348e-02,-7.378467917442321777e-02,4.148403648287057877e-03,7.063728990033268929e-04,1.242891186848282814e-03,-8.594105020165443420e-03,4.887897986918687820e-03,-1.953936181962490082e-02,-8.781230077147483826e-03,9.044345468282699585e-03,-5.887790396809577942e-02,-5.128508433699607849e-02,-1.525858882814645767e-02,-5.023707449436187744e-02,-4.427186679095029831e-03,-1.874277740716934204e-02,-1.483890344388782978e-03,1.023960206657648087e-02,9.133032523095607758e-03,-9.179452434182167053e-03,5.860606906935572624e-04,-2.532431622967123985e-03,-2.414251677691936493e-02,-1.172417309135198593e-03,1.017067464999854565e-03,-1.597630791366100311e-02,-2.130434103310108185e-02,3.499289508908987045e-03,-6.810723990201950073e-02,5.363142862915992737e-02
3.951473906636238098e-02,1.456302870064973831e-02,-1.885628327727317810e-03,2.946811728179454803e-02,1.074608066119253635e-03,2.642887271940708160e-02,2.571235783398151398e-02,8.743012323975563049e-03,-2.991692861542105675e-03,4.199918732047080994e-02,6.529179215431213379e-02,4.141429439187049866e-02,5.212028510868549347e-03,3.943357616662979126e-03,-6.732832640409469604e-02,8.491621166467666626e-02,7.688008993864059448e-02,4.764913395047187805e-02,-2.274824306368827820e-03,-4.191639646887779236e-02,2.067694626748561859e-02,4.063860327005386353e-02,6.189405918121337891e-02,4.806122928857803345e-02,-2.272838260978460312e-03,-6.766407750546932220e-03,-3.899896517395973206e-02,-1.498261559754610062e-02,1.130362041294574738e-02,1.218395493924617767e-02,3.847564756870269775e-02,-3.993686754256486893e-03,-1.677611493505537510e-03,9.758321568369865417e-03,-7.186498260125517845e-05,1.380677968263626099e-01,6.097286939620971680e-02,-3.665679134428501129e-03,-2.142533776350319386e-05,-4.676221683621406555e-02,-4.138847813010215759e-03,-3.383365226909518242e-03,-3.871940309181809425e-03,9.587242268025875092e-03,5.757117643952369690e-02,-2.920710903708823025e-05,1.128481328487396240e-01,1.338074542582035065e-02,-5.035567563027143478e-03,-8.188428357243537903e-03,2.193460054695606232e-02,2.610303694382309914e-03,2.461104094982147217e-02,-2.061581239104270935e-02,-1.071104593575000763e-02,1.289524883031845093e-01,5.524987354874610901e-02,4.183335974812507629e-02,9.767310321331024170e-02,5.184675753116607666e-02,1.307839248329401016e-02,1.015709899365901947e-02,-7.166819181293249130e-03,1.302112452685832977e-02,1.146320160478353500e-02,1.501210150308907032e-03,-1.144667854532599449e-03,6.940379738807678223e-02,2.610659692436456680e-03,-5.393463186919689178e-03,1.970892399549484253e-02,3.578343987464904785e-02,-2.995340153574943542e-02,1.092885360121726990e-01,-8.844576030969619751e-02
-2.137592807412147522e-02,-7.265325170010328293e-03,1.879382529295980930e-03,-1.466999761760234833e-02,1.205559005029499531e-03,-1.485474407672882080e-02,-1.562296599149703979e-02,-6.006826180964708328e-03,3.846595645882189274e-04,-3.160422667860984802e-02,-3.376033902168273926e-02,-4.131774604320526123e-02,-3.475594101473689079e-03,-2.252484438940882683e-03,5.816042423248291016e-02,-6.335142254829406738e-02,-7.842504233121871948e-02,-3.530371934175491333e-02,1.402980764396488667e-03,2.625364810228347778e-02,-1.240580808371305466e-02,-1.786377839744091034e-02,-4.432039335370063782e-02,-3.340528160333633423e-02,7.125972770154476166e-03,4.187405109405517578e-03,2.764536812901496887e-02,5.691583268344402313e-03,-6.161853205412626266e-03,-1.562157738953828812e-02,-1.638478040695190430e-02,1.786455512046813965e-03,-5.551592446863651276e-03,-3.191196359694004059e-03,8.195400238037109375e-03,-1.024493873119354248e-01,-4.499136283993721008e-02,1.010264735668897629e-03,9.809527546167373657e-03,4.936501011252403259e-02,3.181989071890711784e-03,8.026508614420890808e-03,3.031275467947125435e-03,-6.048516836017370224e-03,-4.733993858098983765e-02,7.658808608539402485e-04,-9.283782541751861572e-02,-9.079175652004778385e-04,1.435893209418281913e-04,5.386673379689455032e-03,-1.408013142645359039e-02,6.201843265444040298e-03,-2.196178399026393890e-02,1.404246035963296890e-02,1.191164925694465637e-02,-9.739153832197189331e-02,-5.785946920514106750e-02,-2.475071884691715240e-02,-6.625548750162124634e-02,-3.501249849796295166e-02,-1.347413752228021622e-02,-5.007233470678329468e-03,8.757782168686389923e-03,-4.519651993177831173e-04,-1.070526707917451859e-02,5.691141268471255898e-05,2.639814745634794235e-03,-4.284102097153663635e-02,2.762315329164266586e-03,4.003095440566539764e-03,-1.575256139039993286e-02,-2.950194850564002991e-02,1.026773545891046524e-02,-8.072821050882339478e-02,9.467363357543945312e-02
2.308417810127139091e-03,-1.034675049595534801e-03,-1.909593236632645130e-03,-7.971793413162231445e-03,1.305308687733486295e-04,-1.558405812829732895e-02,-2.092791721224784851e-03,-2.806912641972303391e-03,4.275635001249611378e-05,-1.102874055504798889e-03,9.303945116698741913e-03,1.472083665430545807e-02,3.894467954523861408e-04,-9.357850067317485809e-04,1.351114176213741302e-02,3.184061963111162186e-03,3.933100774884223938e-02,4.704094026237726212e-03,-8.963817381300032139e-04,1.882679015398025513e-02,5.167527496814727783e-02,6.919152569025754929e-03,3.261671634390950203e-03,-1.482370682060718536e-02,-2.430025115609169006e-02,-5.351101863197982311e-04,9.835355449467897415e-04,1.903781376313418150e-04,-2.146654296666383743e-03,-1.326462806900963187e-04,1.256102812476456165e-03,-7.348945364356040955e-04,-1.067828270606696606e-03,6.567800301127135754e-04,2.540216315537691116e-03,-9.646548889577388763e-03,-2.247771434485912323e-02,6.844016024842858315e-04,9.719974332256242633e-05,-1.774504967033863068e-02,7.144970004446804523e-04,2.313580363988876343e-03,-4.607898881658911705e-05,-9.128392557613551617e-04,2.634077519178390503e-02,-1.091211568564176559e-03,-1.668248511850833893e-02,1.046954188495874405e-03,-6.125120562501251698e-04,-2.814792562276124954e-03,1.867376151494681835e-03,9.374408051371574402e-03,9.881590493023395538e-03,1.441447064280509949e-03,8.891516481526196003e-04,-1.942451298236846924e-02,-1.007423829287290573e-02,-5.884790327399969101e-03,4.000642729806713760e-05,9.107079356908798218e-03,4.426136612892150879e-03,-6.021101144142448902e-04,1.775649376213550568e-03,1.026953011751174927e-02,-1.236401032656431198e-02,2.926552551798522472e-04,8.044885471463203430e-03,-2.570517361164093018e-03,-2.867642557248473167e-03,6.553102866746485233e-04,7.910680142231285572e-04,-1.416845805943012238e-02,1.068303268402814865e-02,1.448756642639636993e-02,-2.788259088993072510e-02
2.446358092129230499e-02,5.579407792538404465e-03,-2.043192042037844658e-03,1.233701966702938080e-02,3.845385799650102854e-04,-1.248134952038526535e-02,1.217081118375062943e-02,5.297459196299314499e-03,5.829277797602117062e-04,2.975197695195674896e-02,5.547872930765151978e-02,7.814227044582366943e-02,3.454560413956642151e-03,2.220417372882366180e-03,-3.985220938920974731e-02,5.938859656453132629e-02,7.444214820861816406e-02,3.429220244288444519e-02,-5.063655786216259003e-03,-4.808709956705570221e-03,3.407393768429756165e-02,1.555005926638841629e-02,4.407045990228652954e-02,2.177589759230613708e-02,3.902603872120380402e-03,-1.048427657224237919e-03,-1.798263005912303925e-02,-8.588928612880408764e-04,5.599098745733499527e-03,-3.155542537569999695e-03,1.965507119894027710e-02,-3.376352135092020035e-03,-1.659640483558177948e-02,8.254936896264553070e-03,-2.444741548970341682e-03,5.080702155828475952e-02,1.782332733273506165e-02,-8.274360559880733490e-03,-1.237075217068195343e-02,-5.933945626020431519e-02,-1.566933817230165005e-03,-8.744399063289165497e-03,-2.808224176988005638e-03,6.272262893617153168e-03,3.863088041543960571e-02,1.239720266312360764e-02,7.634373754262924194e-02,-8.312860503792762756e-03,1.275753136724233627e-03,-8.049139752984046936e-03,2.136718668043613434e-02,-7.034013513475656509e-03,2.374332956969738007e-02,-2.362869912758469582e-03,-1.350980345159769058e-02,8.901690691709518433e-02,5.208226665854454041e-02,3.072814643383026123e-02,5.859291926026344299e-02,3.263771906495094299e-02,1.590498164296150208e-02,4.107297398149967194e-03,-5.221618805080652237e-03,3.551117610186338425e-03,9.949797764420509338e-03,7.283214654307812452e-05,-3.359900787472724915e-03,4.682962596416473389e-02,-7.531145587563514709e-03,5.935299559496343136e-04,1.764030754566192627e-02,1.467981562018394470e-02,3.275523334741592407e-02,8.810120820999145508e-02,-7.061627507209777832e-02
