1.146511454135179520e-02,-1.900808215141296387e-01,3.228666633367538452e-02,7.875315099954605103e-02,-2.381318435072898865e-02,-6.052617914974689484e-03,7.433237880468368530e-02,-2.256784588098526001e-03,-5.046989396214485168e-02,-1.821071840822696686e-02,6.046996638178825378e-02,-1.457649096846580505e-02,8.662635087966918945e-02,7.539246231317520142e-02,4.910952225327491760e-02,3.191663324832916260e-02,7.808505091816186905e-03,3.686606884002685547e-02,5.035131052136421204e-02,7.106256205588579178e-03,2.067286707460880280e-02,-7.370115071535110474e-02,4.036116600036621094e-02,-3.598470985889434814e-02,1.018546149134635925e-02,3.262477368116378784e-02,4.710405319929122925e-02,4.631988704204559326e-02,2.963337861001491547e-02,1.088464781641960144e-01
-1.701902784407138824e-02,-4.846000298857688904e-02,2.640832215547561646e-02,1.519807707518339157e-02,-4.748035594820976257e-02,-4.645684733986854553e-03,-4.113925248384475708e-02,3.980305418372154236e-02,-3.303884342312812805e-02,2.250675112009048462e-02,2.081290259957313538e-02,-1.049748901277780533e-02,2.751699090003967285e-02,-2.081522345542907715e-02,-8.615247160196304321e-02,5.280960351228713989e-03,1.121205650269985199e-02,3.932334855198860168e-02,-1.718003861606121063e-02,3.086473233997821808e-02,9.757514297962188721e-02,-8.743651211261749268e-02,3.630846366286277771e-02,2.878444734960794449e-03,-2.906354703009128571e-02,1.815818622708320618e-02,1.693125627934932709e-02,1.041915826499462128e-02,-7.532828301191329956e-02,3.369150683283805847e-02
8.637524442747235298e-04,2.408814802765846252e-02,3.645526990294456482e-02,2.153912372887134552e-02,-1.451372075825929642e-02,-7.474508020095527172e-04,1.496359705924987793e-01,-5.025393329560756683e-03,-7.142059970647096634e-03,1.648016273975372314e-02,5.499985814094543457e-02,2.674483694136142731e-02,7.780748419463634491e-03,2.453452616464346647e-04,-3.915951400995254517e-02,3.095977380871772766e-02,3.636933630332350731e-03,9.379453212022781372e-02,-7.931659370660781860e-02,1.900668069720268250e-02,6.812836509197950363e-03,-1.021267026662826538e-01,-3.399918600916862488e-02,-4.035174474120140076e-02,5.392185994423925877e-05,7.812342792749404907e-02,6.808523088693618774e-02,-2.052975818514823914e-02,-1.830620132386684418e-02,1.548087038099765778e-02
-2.219594828784465790e-02,-8.496855199337005615e-02,3.594810888171195984e-02,-7.379920687526464462e-03,6.941088289022445679e-02,3.531586378812789917e-02,-1.583323813974857330e-02,2.693504095077514648e-02,-1.616485789418220520e-02,2.418827265501022339e-03,3.787089837715029716e-03,8.915464580059051514e-02,2.562304027378559113e-02,5.579878017306327820e-02,-3.770941495895385742e-02,2.587593346834182739e-02,1.662672380916774273e-03,2.414115890860557556e-02,-4.900095518678426743e-03,-4.961372818797826767e-03,5.621510744094848633e-02,-2.014171332120895386e-02,7.951213046908378601e-03,1.621036417782306671e-02,5.626401398330926895e-03,1.524459384381771088e-02,5.336682125926017761e-02,8.437744528055191040e-02,1.513181999325752258e-02,1.985272765159606934e-02
-7.625564932823181152e-02,-7.128142565488815308e-02,-2.181816659867763519e-02,-2.243879809975624084e-02,-7.023757696151733398e-02,-2.457981929183006287e-02,-4.207439720630645752e-02,-4.393243417143821716e-02,-1.213072314858436584e-01,-7.550192065536975861e-03,-1.670981408096849918e-03,-1.169999781996011734e-02,7.119023799896240234e-02,2.059616707265377045e-02,4.094495996832847595e-02,2.538645640015602112e-03,1.078867074102163315e-02,3.352154418826103210e-02,8.379152975976467133e-03,-6.247595418244600296e-03,1.122156437486410141e-02,-1.203098706901073456e-02,2.083038538694381714e-02,-5.235651880502700806e-02,-9.598010219633579254e-03,1.980545371770858765e-02,-9.673188440501689911e-03,-4.453323781490325928e-02,-1.251084655523300171e-01,6.824935972690582275e-02
5.345774069428443909e-02,-8.864091336727142334e-02,-9.828386828303337097e-03,5.058534443378448486e-03,-8.837869018316268921e-02,6.463168561458587646e-02,-1.759115234017372131e-02,-1.131061092019081116e-02,-1.532653346657752991e-02,-1.239071786403656006e-02,-1.235796809196472168e-01,1.092314720153808594e-02,-2.297761738300323486e-01,-3.451173380017280579e-02,-6.233882624655961990e-03,-2.532737143337726593e-02,-1.116207242012023926e-02,-1.133072078227996826e-01,-6.368201691657304764e-03,-1.013204269111156464e-02,-3.565964475274085999e-02,5.019534379243850708e-02,5.229162983596324921e-03,-8.006641268730163574e-02,1.677006669342517853e-02,-7.966445758938789368e-03,-1.896194368600845337e-02,-4.816052317619323730e-02,-1.768524944782257080e-02,-4.587718099355697632e-02
6.216615438461303711e-02,-8.446758985519409180e-02,6.288059987127780914e-03,-3.257387131452560425e-02,-5.654376000165939331e-02,-2.062851190567016602e-02,-9.749246388673782349e-02,-2.926697023212909698e-02,-7.581952214241027832e-02,4.219873342663049698e-03,1.407753303647041321e-02,1.397421956062316895e-02,2.477100491523742676e-02,-1.224449370056390762e-02,3.196637332439422607e-02,1.180715113878250122e-02,-1.363558601588010788e-02,-9.134034044109284878e-04,-2.582879271358251572e-03,-7.430849969387054443e-02,-8.340415544807910919e-03,-1.370464917272329330e-02,5.284969881176948547e-02,3.545254236087203026e-03,-1.140336971729993820e-02,-8.656974136829376221e-02,-2.258832007646560669e-02,1.860952749848365784e-02,-1.780425198376178741e-02,1.214759517461061478e-02
2.452121349051594734e-03,-4.393608868122100830e-02,3.144885972142219543e-02,3.892006725072860718e-02,3.423718269914388657e-03,6.225331500172615051e-02,-5.299529805779457092e-02,6.125578284263610840e-02,-5.794701725244522095e-02,8.661132305860519409e-03,-7.636623829603195190e-02,4.235871881246566772e-02,3.595428168773651123e-02,-4.272912070155143738e-02,-1.400486081838607788e-01,-1.545519335195422173e-03,3.797423560172319412e-03,-1.713196933269500732e-02,-5.774477124214172363e-02,1.705888658761978149e-02,-1.268420740962028503e-02,6.427716463804244995e-02,1.444873400032520294e-02,2.594964206218719482e-02,-2.292652428150177002e-02,-2.457524649798870087e-03,-2.972366474568843842e-02,-2.856853650882840157e-03,-4.403107240796089172e-02,8.479831740260124207e-03
6.545225530862808228e-02,4.950184747576713562e-02,2.115966938436031342e-02,2.474044635891914368e-02,1.631553471088409424e-02,-4.504056647419929504e-02,5.946372821927070618e-02,9.139925986528396606e-02,1.756375841796398163e-02,-3.338012145832180977e-03,-9.957638569176197052e-03,1.731301099061965942e-02,-9.753996133804321289e-02,1.057303473353385925e-01,5.732944607734680176e-02,5.545101594179868698e-03,-7.214273512363433838e-02,2.220069430768489838e-02,2.437059395015239716e-02,-6.305109709501266479e-02,4.391583427786827087e-02,-1.277277618646621704e-01,-9.623718261718750000e-02,1.284482795745134354e-02,-2.835157513618469238e-02,-3.479358553886413574e-02,-4.105448722839355469e-03,1.261506509035825729e-02,1.901330612599849701e-02,7.716936618089675903e-02
-8.040753006935119629e-02,-1.635245680809020996e-01,6.806214153766632080e-02,-1.414839737117290497e-02,-8.776225149631500244e-02,-3.218664601445198059e-02,-2.762143313884735107e-02,-1.507315039634704590e-02,-6.744146347045898438e-02,-1.410754118114709854e-02,-2.929179370403289795e-02,1.054287422448396683e-02,1.095379218459129333e-01,-3.263104334473609924e-02,-1.149293556809425354e-01,3.011295106261968613e-03,-1.190929114818572998e-02,3.849177062511444092e-02,1.997276395559310913e-02,1.728054881095886230e-02,-2.887090295553207397e-02,-5.938880890607833862e-02,-2.321838773787021637e-02,-1.172589361667633057e-01,-3.587292879819869995e-02,2.266615070402622223e-02,-5.327271670103073120e-02,-1.009955629706382751e-02,-5.391308292746543884e-02,-8.962583541870117188e-02
